protocol,contract_address,source,file,chain
inline_literal,0x2fe94ea3d5d4a175184081439753de15aef9d614,inline_literal,lendflare/convexBooster.js,unknown
inline_literal,0x47a2eec0d7502ba1fec0cae0eeaff64dcf28af60,inline_literal,lendflare/convexBooster.js,unknown
inline_literal,0x410e3e86ef427e30b9235497143881f717d93c2a,inline_literal,lendflare/convexBooster.js,unknown
inline_literal,0xe1c0b5302e5a627141746acb1025c43f9fe87ca8,inline_literal,lendflare/convexBooster.js,unknown
inline_literal,0x64eda51d3ad40d56b9dfc5554e06f94e1dd786fd,inline_literal,lendflare/convexBooster.js,unknown
inline_literal,0x1acc3ffb27c31c541695ff75b21569cfaedca877,inline_literal,lendflare/convexBooster.js,unknown
inline_literal,0xde5331ac4b3630f94853ff322b66407e0d6331e8,inline_literal,lendflare/convexBooster.js,unknown
inline_literal,0x0d66b49a68affddcdadddfe06cd6369307b2ba46,inline_literal,lendflare/convexBooster.js,unknown
inline_literal,0x841fc6e05ed09f6540899abf361cd922006fe238,inline_literal,atlas-exchange/index.js,unknown
inline_literal,0x07c44b5ac257c2255aa0933112c3b75a6bff3cb1,inline_literal,boringdao/index.js,unknown
inline_literal,0x9c306a78b1a904e83115c05ac67c1ef07c653651,inline_literal,boringdao/index.js,unknown
inline_literal,0x204c87cda5daac87b2fc562bfb5371a0b066229c,inline_literal,boringdao/index.js,unknown
inline_literal,0xbc19712feb3a26080ebf6f2f7849b417fdd792ca,inline_literal,boringdao/index.js,unknown
inline_literal,0xab8aefe85fad683a6bde16eed04c3420c713324b,inline_literal,quillswap/index.js,unknown
inline_literal,0xda842fad0bdb105c88399e845ad4d00de3aeb911,inline_literal,tenet/index.js,unknown
inline_literal,0x74159651a992952e2bf340d7628459aa4593fc05,inline_literal,tenet/index.js,unknown
inline_literal,0x3f4c79eb1220bebbf5ef4b3e7c59e5cf38200b62,inline_literal,tenet/index.js,unknown
inline_literal,0xdff8cb622790b7f92686c722b02cab55592f152c,inline_literal,tenet/index.js,unknown
inline_literal,0x35b5129e86ebe5fd00b7dbe99aa202be5cf5fa04,inline_literal,T-RIZE/index.js,unknown
inline_literal,0xb7908c88ce10592583541f1f0ef68d7d5d09f988,inline_literal,wspp/index.js,unknown
inline_literal,0x6b6ffcee13142c5a7b0e7e2665d89321b38b0386,inline_literal,wspp/index.js,unknown
inline_literal,0x46d502fac9aea7c5bc7b13c8ec9d02378c33d36f,inline_literal,wspp/index.js,unknown
inline_literal,0xf83849122f769a0a7386df183e633607c890f6c0,inline_literal,wspp/index.js,unknown
inline_literal,0xcccbf2248ef3bd8d475ea5de8cb06e19f4591a8e,inline_literal,wspp/index.js,unknown
inline_literal,0x87b4a0b47704c281f6ef2705dc5d57d47ffdd9bf,inline_literal,wspp/index.js,unknown
inline_literal,0x41351c6e23d55ffbf8992059a2033797a333dbc1,inline_literal,wspp/index.js,unknown
inline_literal,0xc18083cc09da5fb3e29ae39e186a817efce6cb3f,inline_literal,wspp/index.js,unknown
inline_literal,0xb3f8a31521833a9bc4e75129a3d203fc9b4802c8,inline_literal,wspp/index.js,unknown
inline_literal,0x921d3a6ed8223afb6358410f717e2fb13cbae700,inline_literal,wspp/index.js,unknown
inline_literal,0xcee0c2f132083175bf5f06c5490c911a21a70461,inline_literal,wspp/index.js,unknown
inline_literal,0x4227c55bf21e95a87c00988fec98c50e9aba866c,inline_literal,wspp/index.js,unknown
inline_literal,0x44d3a24fcd9e1f5a35c383889db1c874fab35a54,inline_literal,wspp/index.js,unknown
inline_literal,0x06d7645f4f483bb925db2094dd5fdb1f75b07d61,inline_literal,wspp/index.js,unknown
inline_literal,0x85c3c3452b409db107d2f38cf60b2802ef59aaf4,inline_literal,wspp/index.js,unknown
inline_literal,0x005d788d0eacfa5bc033754e4abcf442352782bc,inline_literal,wspp/index.js,unknown
inline_literal,0x46d502fac9aea7c5bc7b13c8ec9d02378c33d36f,inline_literal,wspp/index.js,unknown
inline_literal,0x1476322919a861e4e2215d87a721b93bd9c9919d,inline_literal,wspp/index.js,unknown
inline_literal,0xe668f8030bf17f3931a3069f31f4fa56efe9dd54,inline_literal,wspp/index.js,unknown
inline_literal,0x7f20f17660a5b9565dc7c98efc360e3c7092c72e,inline_literal,wspp/index.js,unknown
inline_literal,0x2f78685a7930c7a8288fe489a67d8e35a2029d89,inline_literal,wspp/index.js,unknown
inline_literal,0xccb32737c6dffddffb24ca8a96b588ac7b1822e7,inline_literal,wspp/index.js,unknown
inline_literal,0x18ee117a92509047ebc34efcc0ccdc8692cdc37c,inline_literal,wspp/index.js,unknown
inline_literal,0x91808b5e2f6d7483d41a681034d7c9dbb64b9e29,inline_literal,centrifuge/index.js,unknown
inline_literal,0x7f192f34499ddb2be06c4754cff2a21c4b056994,inline_literal,centrifuge/index.js,unknown
inline_literal,0x9c1f0e3d4bd4a513721c028e1d4610cd17745f0b,inline_literal,yamato/index.js,unknown
inline_literal,0x0082123cf29a85f48cd977d3000aec145a3b452f,inline_literal,scrollswap/index.js,unknown
inline_literal,0xa994635243b55468b9c421559516bde229e0930b,inline_literal,frogswap/index.js,unknown
inline_literal,0xbd799be84dd34b1242e1f7736a6441d6b1540e8b,inline_literal,fibonacci-dex/index.js,unknown
inline_literal,0xe273272dd4016626c2c640cf85c9cdbb8786286b,inline_literal,rfx-exchange/index.js,unknown
inline_literal,0x394ffe92ae4f9a3b3ba81a6fd16de423891358c9,inline_literal,rfx-exchange/index.js,unknown
inline_literal,0x567779fd248a6f5596748510200c00655b3a0e01,inline_literal,rfx-exchange/index.js,unknown
inline_literal,0x62170af269e9acd09a89279c0485e89aa42857a3,inline_literal,rfx-exchange/index.js,unknown
inline_literal,0x29c8973cfc64780b9d7fb532a014b3f66dbfd9d1,inline_literal,rfx-exchange/index.js,unknown
inline_literal,0x822eecbf89f2431d50bb540980cb98f01a5a4eea,inline_literal,rfx-exchange/index.js,unknown
inline_literal,0x3ba5b5bd204d2a3dc42ed520626744acacbba215,inline_literal,rfx-exchange/index.js,unknown
inline_literal,0x79302b73acf3ec1c18433ef6e04f814c1cdc408f,inline_literal,rfx-exchange/index.js,unknown
inline_literal,0x9d4d54c8661a17604a46b849ded78cf20127fb92,inline_literal,rfx-exchange/index.js,unknown
inline_literal,0x8efa54951bf70d9775dfe8f9364df83ad1e1a8cf,inline_literal,rfx-exchange/index.js,unknown
inline_literal,0x2b7402ffecbc34ebb2a5e87a8f22677ba0a3b2f5,inline_literal,rfx-exchange/index.js,unknown
inline_literal,0x7d00ebe4a0aa10eb99dc661e5a305fb3cdb79e8c,inline_literal,rfx-exchange/index.js,unknown
inline_literal,0xb21f16d1ea2e8d96ccfafa397cef855bf368aa83,inline_literal,rfx-exchange/index.js,unknown
inline_literal,0x703b52f2b28febcb60e1372858af5b18849fe867,inline_literal,rfx-exchange/index.js,unknown
inline_literal,0x0469d9d1de0ee58fa1153ef00836b9bbcb84c0b6,inline_literal,rfx-exchange/index.js,unknown
SPCT,0xef5aacb3c38a5be7785a361008e27fb0328a62b5,variable_declaration,anzen/index.js,unknown
inline_literal,0xa80505c408c4defd9522981cd77e026f5a49fe63,inline_literal,neuy/index.js,unknown
inline_literal,0x62a872d9977db171d9e213a5dc2b782e72ca0033,inline_literal,neuy/index.js,unknown
inline_literal,0x3cf255a7a03d74b6f9d58456cbedbc0705626354,inline_literal,neuy/index.js,unknown
inline_literal,0x83833e3c5363b51db01e74ccc97e98a09ce86dcc,inline_literal,neuy/index.js,unknown
inline_literal,0x82bcd0c19acb970a75771b370f2a3adea1702a44,inline_literal,neuy/index.js,unknown
inline_literal,0x8574f0f28bbd7bcffec50b00cc4d153c564bfc05,inline_literal,neuy/index.js,unknown
inline_literal,0x83139cf662df4fee8797dc916ef2b5aafe86eb16,inline_literal,neuy/index.js,unknown
inline_literal,0x8087712d2c942b6a6683d91e462207ed9cfc8d5f,inline_literal,neuy/index.js,unknown
MiniChefV2,0x3db771b933ac5d824a2411866f1a395dbb026528,variable_declaration,baseyield/index.js,unknown
inline_literal,0xf45116c2e5be608152ea8a6a73917dfe75b707dc,inline_literal,baseyield/index.js,unknown
vault,0xf561349868e5e8b633cfa524796150085be1950a,variable_declaration,octopus-finance/index.js,unknown
oc,0x057153eb8ad87bd483ff9ec4e411b8c3bce90ff0,variable_declaration,octopus-finance/index.js,unknown
inline_literal,0x0f1b7bd7762662b23486320aa91f30312184f70c,inline_literal,kinto/index.js,unknown
inline_literal,0x859a53fe2c8da961387030e7cb498d6d20d0b2db,inline_literal,kinto/index.js,unknown
inline_literal,0x7870d5398db488c669b406fbe57b8d05b6a35e42,inline_literal,kinto/index.js,unknown
LOB_FACTORY,0xfb2ab9f52804db8ed602b95adf0996aec55ad6df,variable_declaration,hanji/index.js,unknown
VAULT_FACTORY,0x0a3aa8f23c2125e91292b5f2b1f7b154a3fb1582,variable_declaration,hanji/index.js,unknown
inline_literal,0x9b6761bf2397bb5a6624a856cc84a3a14dcd3fe5,inline_literal,infrared-finance/index.js,unknown
inline_literal,0xb71b3daea39012fb0f2b14d2a9c86da9292fc126,inline_literal,infrared-finance/index.js,unknown
inline_literal,0x581f87de7a655f50932f706873fcc7024d2309fa,inline_literal,onc/index.js,unknown
inline_literal,0x4bef76b6b7f2823c6c1f4fcfeacd85c24548ad7e,inline_literal,onc/index.js,unknown
inline_literal,0x481654217a24b43fb63a7761d7033fdf9361eab6,inline_literal,onc/index.js,unknown
inline_literal,0xc9cb7ab00802165e316a6f8c241e87e0ee72e787,inline_literal,onc/index.js,unknown
inline_literal,0x7c24b813089675cf5484afa4850fe9276d97b461,inline_literal,onc/index.js,unknown
inline_literal,0x1af3f329e8be154074d8769d1ffa4ee058b1dbc3,inline_literal,onc/index.js,unknown
inline_literal,0xd5a7df8b56d285011abe406235109c029f45797a,inline_literal,onc/index.js,unknown
inline_literal,0x947bc57cefdd22420c9a6d61387fe4d4cf8a090d,inline_literal,mm-finance-arbitrum-v3/index.js,unknown
inline_literal,0x110a3b051397956d69733b6fe947648bb9062cf1,inline_literal,smilee-finance/index.js,unknown
inline_literal,0x94527f0fdbb1497c77bb8d409f0daebb323ca229,inline_literal,prixmswap-v3/index.js,unknown
inline_literal,0x3eebf549d2d8839e387b63796327ee2c8f64a0c4,inline_literal,iguana-v2/index.js,unknown
inline_literal,0x1b02e051683b5cfac5929c25e84adb26ecf87b38,inline_literal,hydration-lending/index.js,unknown
inline_literal,0x04f9433a2cd21413bc5641b84cae0e40e86f9101,inline_literal,lavafall/index.js,unknown
inline_literal,0x7a0ac775d290a7a3016f153d757fbc3c4de62488,inline_literal,lavafall/index.js,unknown
inline_literal,0xd47477da78f6252b1029f3041ac4fc749439cd3f,inline_literal,bitgenie/index.js,unknown
inline_literal,0xe3f7194ab9cda2e91bbf0ac7f450ac7a60b40901,inline_literal,bitgenie/index.js,unknown
inline_literal,0x53bd1b82363d93dc9344ffbb764d2713cd5628cc,inline_literal,bitgenie/index.js,unknown
inline_literal,0x2e1f9186912142341b2fc40b32b99ea9fe1b730b,inline_literal,bitgenie/index.js,unknown
inline_literal,0x237826695a575d9fd2fa7c184e5f37593abc1529,inline_literal,bitgenie/index.js,unknown
inline_literal,0x63c8860e93697db85716c9ee7f15d09eac62136c,inline_literal,bitgenie/index.js,unknown
inline_literal,0x19a0d0b1734bdb167d393e7bb7a57418e3a8cca8,inline_literal,bitgenie/index.js,unknown
inline_literal,0x1dba95577dfe76d8e86af00aeb614479cb7917d2,inline_literal,bitgenie/index.js,unknown
inline_literal,0xc795a8d5f83f5a172f606ac2516276ee7df63407,inline_literal,bitgenie/index.js,unknown
inline_literal,0x1d5eb4cba6d15d91aed92988d9f1e12e33ccf4d1,inline_literal,bitgenie/index.js,unknown
inline_literal,0x0b0659bc906cb62179fdd2b6008ba729baa79126,inline_literal,bitgenie/index.js,unknown
inline_literal,0xf57a28168401f9c386c7723c2ba4e579a2f3818a,inline_literal,bitgenie/index.js,unknown
inline_literal,0x82cf7644bd07002217efb2563d361a0b0c245978,inline_literal,bitgenie/index.js,unknown
inline_literal,0x8ab52b92c31bd16e9e091c42faca01358717b8a4,inline_literal,bitgenie/index.js,unknown
inline_literal,0x0bf2c32e2045b50ad772e8f758484af3bba75738,inline_literal,bitgenie/index.js,unknown
inline_literal,0xec986ee93884ca3e20aa8a11c72f5c57085893f3,inline_literal,bitgenie/index.js,unknown
inline_literal,0xff090ed319d3b89dd3ee2cb94f590272a6866cd9,inline_literal,bitgenie/index.js,unknown
inline_literal,0x2af5c23798fec8e433e11cce4a8822d95cd90565,inline_literal,smbswap/index.js,unknown
stBBAddress,0x22aac17e571d6651880d057e310703ff4c7c3483,variable_declaration,bb-club-MusangKing/index.js,unknown
stakeSTBBAddress,0xfc7d97e14b9fc2b2bcc514f868f2729c386a91c8,variable_declaration,bb-club-MusangKing/index.js,unknown
inline_literal,0x236897c518996163e7b313ad21d1c9fcc7ba1afc,inline_literal,bonzo/index.js,unknown
inline_literal,0x7bde79ad4ae9023ac771f435a1dc6efdf3f434d1,inline_literal,zenlink/index.js,unknown
inline_literal,0xd38a007f60817635163637411353bb1987209827,inline_literal,zenlink/index.js,unknown
inline_literal,0x68bed2c54fd0e6eeb70cfa05723eae7c06805ec5,inline_literal,zenlink/index.js,unknown
inline_literal,0xb0fa056fffb74c0fb215f86d691c94ed45b686aa,inline_literal,zenlink/index.js,unknown
inline_literal,0xf36ae63d89983e3aea8aaad1086c3280eb01438d,inline_literal,zenlink/index.js,unknown
inline_literal,0x28eaa01dc747c4e9d37c5ca473e7d167e90f8d38,inline_literal,zenlink/index.js,unknown
inline_literal,0xf49255205dfd7933c4d0f25a57d40b1511f92fef,inline_literal,zenlink/index.js,unknown
inline_literal,0x079710316b06bbb2c0ff4befb7d2dac206c716a0,inline_literal,zenlink/index.js,unknown
inline_literal,0x7bae21fb8408d534adfefcb46371c3576a1d5717,inline_literal,zenlink/index.js,unknown
SATOSHI_TROVE_MANAGER,0x3cd34afeba07c02443becbb2840506f4230f84cb,variable_declaration,satoshi-finance/index.js,unknown
SATOSHI_SATO_STAKING,0x28c0e5160ab7b821a98745a3236ad2414f5dc041,variable_declaration,satoshi-finance/index.js,unknown
SATO,0x708baac4b235d3f62bd18e58c0594b8b20b2ed5b,variable_declaration,satoshi-finance/index.js,unknown
ONE_DOLLAR_DCAE_CONTRACT,0xa87619defaa9b63f5d78ea69a4fbadea7341347e,variable_declaration,OneDollarDCAE/index.js,unknown
stakingPool2Contract,0xd003a09719d45db83c07872e18bc3e1a69b4824a,variable_declaration,thorfi/index.js,unknown
WAVAX_THOR_JLP,0x95189f25b4609120f72783e883640216e92732da,variable_declaration,thorfi/index.js,unknown
FACTORY,0x57592d44eb60011500961ef177bff8d8691d5a8b,variable_declaration,sharkswap-finance/index.js,unknown
inline_literal,0x1311dcadf3330dd0aeb4d03177f9568880febb34,inline_literal,lunafi/index.js,unknown
inline_literal,0x2bb91032f277bdc0da7de271ba03b3341b73b4c1,inline_literal,lunafi/index.js,unknown
inline_literal,0x14e849b39ca7de7197763b6254ee57edbe0f3375,inline_literal,lunafi/index.js,unknown
inline_literal,0x4175acd3d7f128cf41d42826cce2185a5ade7c82,inline_literal,lunafi/index.js,unknown
inline_literal,0x72cf5ee9ee918a529b25bbcb0372594008178535,inline_literal,lunafi/index.js,unknown
inline_literal,0xe3108cdcfb18e7b3e558b37bfd4473cbde1fd05c,inline_literal,lunafi/index.js,unknown
inline_literal,0xfc604b6fd73a1bc60d31be111f798dd0d4137812,inline_literal,lunafi/index.js,unknown
inline_literal,0x77d97db5615dfe8a2d16b38eaa3f8f34524a0a74,inline_literal,lunafi/index.js,unknown
max,0x368acf537b1a8effe4ceef11054cbceaf0302086,variable_declaration,pulsemaxfinance/index.js,unknown
pshare,0xbc57572ba711c8077222142c3374ace7b0c92231,variable_declaration,pulsemaxfinance/index.js,unknown
rewardpool,0xeb8a0191fa31f7acedede618246f7f7f907139ba,variable_declaration,pulsemaxfinance/index.js,unknown
boardroom,0x4c5c8fd88ba0709949e3c5be3502500112cd026c,variable_declaration,pulsemaxfinance/index.js,unknown
inline_literal,0x32d1d76ba3df143c7258d933dafb048f137c42ba,inline_literal,pulsemaxfinance/index.js,unknown
inline_literal,0x0edc492e29ce7bed4c71f83513e435f5d81cdef9,inline_literal,pulsemaxfinance/index.js,unknown
inline_literal,0x99b45b6f0dd06866c955207c96431cda2da1d34b,inline_literal,pulsemaxfinance/index.js,unknown
inline_literal,0x03057ae6294292b299a1863420edd65e0197afef,inline_literal,ocelex/index.js,unknown
inline_literal,0x408bda1fe3ed15dc6b06a00055a2894e5d79369e,inline_literal,moveflow/index.js,unknown
inline_literal,0x0a376ee063184b444ff66a9a22ad91525285fe1c,inline_literal,yieldfields/index.js,unknown
inline_literal,0x1570300e9cfec66c9fb0c8bc14366c86eb170ad0,inline_literal,metropolis-exchange-amm/index.js,unknown
inline_literal,0xbe86f647b167567525ccaafcd6f881f1ee558216,inline_literal,nftx/index.js,unknown
inline_literal,0xe77b89fec41a7b7dc74eb33602e82f0672fbb33c,inline_literal,nftx/index.js,unknown
inline_literal,0x16ed649675e6ed9f1480091123409b4b8d228dc1,inline_literal,sweep-n-flip/index.js,unknown
inline_literal,0x7962223d940e1b099abae8f54cabfb8a3a0887ab,inline_literal,sweep-n-flip/index.js,unknown
inline_literal,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8,inline_literal,nata/index.js,unknown
inline_literal,0x82e64f49ed5ec1bc6e43dad4fc8af9bb3a2312ee,inline_literal,nata/index.js,unknown
inline_literal,0x6d80113e533a2c0fe82eabd35f1875dcea89ea97,inline_literal,nata/index.js,unknown
inline_literal,0x03ebc6d159c41419747354bc819df274da9948b5,inline_literal,nata/index.js,unknown
arbitrumVault,0x489ee077994b6658eafa855c308275ead8097c4a,variable_declaration,gmx/index.js,unknown
arbitrumStaking,0x908c4d94d34924765f1edc22a1dd098397c59dd4,variable_declaration,gmx/index.js,unknown
avalancheVault,0x9ab2de34a33fb459b538c43f251eb825645e8595,variable_declaration,gmx/index.js,unknown
avalancheStaking,0x2bd10f8e93b3669b6d42e74eeedc65dd1b0a1342,variable_declaration,gmx/index.js,unknown
avalancheGMX,0x62edc0692bd897d2295872a9ffcac5425011c661,variable_declaration,gmx/index.js,unknown
inline_literal,0x5e705e184d233ff2a7cb1553793464a9d0c3028f,inline_literal,kodiak-v2/index.js,unknown
inline_literal,0xba2e788d83ea786d11ed87353763616157a35082,inline_literal,stobox/index.js,unknown
inline_literal,0x65dad60a28626309f7504d853aff0099fed1aaaf,inline_literal,stobox/index.js,unknown
inline_literal,0x2c4a911b16435f96e6bd18e4d720a32480554a22,inline_literal,stobox/index.js,unknown
inline_literal,0x475ed67bfc62b41c048b81310337c1d75d45aadd,inline_literal,stobox/index.js,unknown
inline_literal,0x76381bfccb35736a854675570c07a73508622afd,inline_literal,stobox/index.js,unknown
inline_literal,0xaa6d73c22a953a6a83b9963052ba73f0c53fc764,inline_literal,stobox/index.js,unknown
inline_literal,0xf71272dbc0da11add09cd44a0b7f7d384c0d5fe1,inline_literal,stobox/index.js,unknown
inline_literal,0x06c3aa74645f424d24f6c835e8d606d35225ab96,inline_literal,stobox/index.js,unknown
inline_literal,0x6f602b6f11f174c627813262fa713f334ca20aa6,inline_literal,galador-io/index.js,unknown
CHI_STAKING,0xab1dca1c0f948c268652eedc676966002ae241c6,variable_declaration,chi-protocol/index.js,unknown
CHI_LOCKING,0xe3dd17ff009bac84e32130fca5f01c908e956603,variable_declaration,chi-protocol/index.js,unknown
CHI_VESTING,0x426dbaa2b33ce1b833c13b72503f5128afef79fc,variable_declaration,chi-protocol/index.js,unknown
CHI,0x3b21418081528845a6df4e970bd2185545b712ba,variable_declaration,chi-protocol/index.js,unknown
inline_literal,0x85cd2803223c864d625b1d289fdd3cee7e4bb307,inline_literal,chi-protocol/index.js,unknown
inline_literal,0xd66dabe0c898ec74da03ae4e90b9c051408685e6,inline_literal,chi-protocol/index.js,unknown
inline_literal,0x88d1ffb9f94fc881ea0d83dddcdb196ee9da8739,inline_literal,chi-protocol/index.js,unknown
inline_literal,0x9f93f419d0267877247a39b4eb6b2775abac6bdc,inline_literal,chi-protocol/index.js,unknown
inline_literal,0xc36303ef9c780292755b5a9593bfa8c1a7817e2a,inline_literal,chi-protocol/index.js,unknown
inline_literal,0x18601d46c38362cda8ca0571bbbcd9a34bc2bd65,inline_literal,chi-protocol/index.js,unknown
inline_literal,0x7f6da7071d3524c61c2c87c4e631e52cbc8af5b6,inline_literal,chi-protocol/index.js,unknown
inline_literal,0xc8ee91a54287db53897056e12d9819156d3822fb,inline_literal,gmx-v2/index.js,unknown
inline_literal,0xdb17b211c34240b014ab6d61d4a31fa0c0e20c26,inline_literal,gmx-v2/index.js,unknown
inline_literal,0xaf2e131d483cede068e21a9228ad91e623a989c2,inline_literal,gmx-v2/index.js,unknown
inline_literal,0x49ac06648789d235bfc7d2108cd09594a51f584a,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0xdeaa7fc91e3d81c2c382db559c29f3eb742b7b74,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0xc76ef284e616567d92802261d4193328f598c2d1,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0xd5397b85f4677e973b992680dea429fe102ca43d,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0xe95eb1dfcfe6e92763598a0270ce7bdadd7542c4,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x27519464f504ec385f7318849a6ab544111167b9,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x73a9a6f798f8664ba0f5ac2f5dd89e303fecaa9b,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x54c8e46012f9d1dea678a945b7a70e254e48455b,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x54a91965a9231e870cc0a601169d8b29b581440c,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x2ee0a0731399f0d4af3fddbee303e86b84cb23f7,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x6d83a06194ca237c9a157655492cb3e6daa857c1,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x5e1a727377c4f4c24b4a5bac331d26cf3c90cbc2,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x10da15d3a4169e64b9ea51c5ad174c03bd0625d6,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x10e9fbc3b3afff0c330dc19778474ca7fe17b6e3,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x15cd93a074740ee4c14a102c9e2a9d2d3f760d4f,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x856ab6a84fdd0c35cdc6b3710dec83203b470637,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x84027d689dab82d0548fe1da273fd68187a7c578,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0xc8a34969306a26907b12fd44a51dcb10eb19d47e,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x161dde5cb80564434a686311fd43e01b1b1ee5e5,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0xa2fc4ba0d10438d8b63b369d00a3bab29c319eec,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x8c6b71b9967afe4b633759f0714c593c2ac38e85,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x9a4743e8476b2e7bf5f6d314215523c8ca8f24c5,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x1226f2ebc27374ae0d66f3e91ed64c918bccef9e,inline_literal,yieldhubfinance/index.js,unknown
inline_literal,0x8bf553291d2810c772ea43bba77edff92191b450,inline_literal,yieldhubfinance/index.js,unknown
lfgToken,0xf7a0b80681ec935d6dd9f3af9826e68b99897d6d,variable_declaration,lfgswap-core/index.js,unknown
inline_literal,0x00801df22566e6f1b7eb2dcaa2c794ca6dad3d0a,inline_literal,lfgswap-core/index.js,unknown
inline_literal,0xcf17abb2cea7e96ed1e35e0f3fac919cfecad2f3,inline_literal,lfgswap-core/index.js,unknown
inline_literal,0xa1add165aed06d26fc1110b153ae17a5a5ae389e,inline_literal,lfgswap-core/index.js,unknown
inline_literal,0x1fecf3d9d4fee7f2c02917a66028a48c6706c179,inline_literal,wisdomtree/index.js,unknown
inline_literal,0xd56b9f53a1caf0a6b66b209a54dae5c5d40de622,inline_literal,shibshift/index.js,unknown
usdxAddress,0xf3527ef8de265eaa3716fb312c12847bfba66cef,variable_declaration,axelar-its/index.js,unknown
factory,0x2c577706579e08a88bd30df0fd7a5778a707c3ad,variable_declaration,spartan-protocol/index.js,unknown
sparta,0x3910db0600ea925f63c36ddb1351ab6e2c6eb102,variable_declaration,spartan-protocol/index.js,unknown
inline_literal,0x4bc45a5db58d4535faf668f392035407d2a14e76,inline_literal,vinuswap/index.js,unknown
inline_literal,0xd74dee1c78d5c58fbdde619b707fcfbae50c3eee,inline_literal,vinuswap/index.js,unknown
inline_literal,0xa97fa6e9a764306107f2103a2024cfe660c5da33,inline_literal,vinuswap/index.js,unknown
inline_literal,0x3424b0dd7715c8db92414db0c5a9e5fa0d51ccb5,inline_literal,vinuswap/index.js,unknown
inline_literal,0xfd763943f628e125cee3d8d85dc0fc7098355d16,inline_literal,vinuswap/index.js,unknown
inline_literal,0x8d713bc2d35327b536a8b2ccec9392e57c0d04b4,inline_literal,vinuswap/index.js,unknown
inline_literal,0xd50ee26f62b1825d14e22e23747939d96746434c,inline_literal,vinuswap/index.js,unknown
token,0xfdf36f38f5ad1346b7f5e4098797cf8cae8176d0,variable_declaration,waterfallbsc/index.js,unknown
masterchef,0x49a21e7ae826cd5f0c0cb1dc942d1ded66d21191,variable_declaration,waterfallbsc/index.js,unknown
chef,0xe9960f14b5f0713d1d530c1ff079a7adab7c076d,variable_declaration,waterfallbsc/index.js,unknown
waterfall,0xedbf59b40336244c6ea94a11a6b0cf6864c87e83,variable_declaration,waterfallbsc/index.js,unknown
waterfallWethLP,0x29519bcfd1d702363e9ad63dbd2331c3c7f4a9f7,variable_declaration,waterfallbsc/index.js,unknown
waterfallUsdcLP,0x18b60b6b6a14d7c33d5086fa84871d519136c064,variable_declaration,waterfallbsc/index.js,unknown
MANAGER_CONTRACT_ADDRESS,0x1f0ea3b63f3fca05719e54e7469ef897754ef666,variable_declaration,liquidity-slicing/index.js,unknown
inline_literal,0x89060b31db21c6cb4e946eacb28efeff085c275a,inline_literal,liquidity-slicing/index.js,unknown
inline_literal,0xab21907461313127ce944f6f168888d93c091363,inline_literal,liquidity-slicing/index.js,unknown
oGPU,0x067def80d66fb69c276e53b641f37ff7525162f6,variable_declaration,opengpu/index.js,unknown
inline_literal,0x3c9634620a626b7e9a3fb74a8f800d67cdaf2a5b,inline_literal,opengpu/index.js,unknown
inline_literal,0x695a9c59cd823cbb2cd8331a835d1eb7982b170a,inline_literal,opengpu/index.js,unknown
inline_literal,0x1715a3e4a142d8b698131108995174f37aeba10d,inline_literal,pulsechain/index.js,unknown
inline_literal,0x570aa1e0aa3d679bc9daaa47564ed3daba1208fe,inline_literal,casinocronos/index.js,unknown
inline_literal,0x81b5118bf8a720b19fec6f3078d2b555790cb0ab,inline_literal,casinocronos/index.js,unknown
inline_literal,0x95ac4a86c0677971c4125ace494e3c17a87a4c61,inline_literal,casinocronos/index.js,unknown
inline_literal,0x12922d7d8762090cb27e7e1e824ec9c373664704,inline_literal,c14/index.js,unknown
inline_literal,0x7b47bfb3f6c4ff74bb39395676759d4afbd9f071,inline_literal,c14/index.js,unknown
fliperinoContractETHW,0x877929914e9854066fc4f1d4b1db2f8b029feb79,variable_declaration,Fliperino/index.js,unknown
inline_literal,0x3bac111a6f5ed6a554616373d5c7d858d7c10d88,inline_literal,synstation/index.js,unknown
